Cod,Ano Letivo,Serie,Andamento adesao,Situacao,Matricula,Escola
11920,2023,9,ELEGIVEL,Aprovado,123833895364,E M HONORINA DE CARVALHO
11921,2022,8,ELEGIVEL,Transferido,123670746314,E M HONORINA DE CARVALHO
11921,2023,9,ELEGIVEL,Não avaliado,202017820437126,CIEP 450 DI CAVALCANTI
11922,2022,8,VALOR DEPOSITADO,Aprovado,127363589533,E M HONORINA DE CARVALHO
11922,2023,9,CONCLUIDA,Dep.neste ano,127363589533,E M HONORINA DE CARVALHO
11923,2022,8,ELEGIVEL,Aprovado,121135240662,E M HONORINA DE CARVALHO
11923,2023,9,ELEGIVEL,Aprovado,121135240662,E M PAULO FREIRE
11924,2022,8,ELEGIVEL,Aprovado,122287658130,E M HONORINA DE CARVALHO
11924,2023,9,ELEGIVEL,Transferido,12287658130,E M HONORINA DE CARVALHO
11925,2022,8,PRE-INSCRITO,Reprovado,123591512159,E M HONORINA DE CARVALHO
11925,2023,9,PRE-INSCRITO,Aprovado,123591512159,E M HONORINA DE CARVALHO
11926,2022,8,VALOR DEPOSITADO,Aprovado,123671189222,E M HONORINA DE CARVALHO
11926,2023,9,CONCLUIDA,Aprovado,123671189222,E M HONORINA DE CARVALHO
11927,2022,9,ELEGIVEL,Dep.neste ano,123808560109,E M HONORINA DE CARVALHO
11928,2022,9,ELEGIVEL,Aprovado,124879467501,E M HONORINA DE CARVALHO
11928,2023,1,ELEGIVEL,Não avaliado,202331881687518,LICEU NILO PECANHA
11929,2022,9,VALOR DEPOSITADO,Aprovado,122219210200,E M HONORINA DE CARVALHO
11929,2023,1,CONCLUIDA,Não avaliado,20231019669,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO CAMPUS NITEROI
11930,2022,9,VALOR DEPOSITADO,Aprovado,126286301339,E M HONORINA DE CARVALHO
11930,2023,1,CONCLUIDA,Não avaliado,202319340665686,CE DAVID CAPISTRANO
11931,2022,9,ELEGIVEL,Aprovado,124381238345,E M HONORINA DE CARVALHO
11931,2023,1,ELEGIVEL,Não avaliado,202331910560551,CE PAULO ASSIS RIBEIRO
11932,2022,9,CONCLUIDA,Dep.neste ano,177370650838,E M HONORINA DE CARVALHO
11932,2023,1,CONCLUIDA,Não avaliado,202331831026631,CE AURELINO LEAL
11933,2022,9,VALOR DEPOSITADO,Aprovado,120502378980,E M HONORINA DE CARVALHO
11933,2023,1,CONCLUIDA,Não avaliado,202331910558814,CE PAULO ASSIS RIBEIRO
11934,2022,9,INSCRICAO PARCIAL,Aprovado,124094267866,E M HONORINA DE CARVALHO
11934,2023,1,INSCRICAO PARCIAL,Aprovado,202332100450844,CE HILARIO RIBEIRO
11935,2022,9,ELEGIVEL,Dep.neste ano,122940865891,E M HONORINA DE CARVALHO
11936,2022,9,VALOR DEPOSITADO,Aprovado,121768455367,E M HONORINA DE CARVALHO
11936,2023,1,CONCLUIDA,Não avaliado,202331881684845,LICEU NILO PECANHA
11937,2022,9,VALOR DEPOSITADO,Aprovado,122178421961,E M HONORINA DE CARVALHO
11937,2023,1,CONCLUIDA,Não avaliado,202319340666658,CE DAVID CAPISTRANO
11938,2022,9,PRE-INSCRITO,Reprovado,121512938156,E M HONORINA DE CARVALHO
11938,2023,9,PRE-INSCRITO,Reprovado,121512938156,E M HONORINA DE CARVALHO
11939,2022,9,ELEGIVEL,Aprovado,121438085507,E M HONORINA DE CARVALHO
11939,2023,1,ELEGIVEL,Não avaliado,201932140595242,CE PAULO ASSIS RIBEIRO
11940,2022,9,ELEGIVEL,Dep.neste ano,122941591442,E M HONORINA DE CARVALHO
11940,2023,1,ELEGIVEL,Dep.neste ano,202331960618713,CE CIZINIO SOARES PINTO
11941,2022,9,ELEGIVEL,Aprovado,122187126101,E M HONORINA DE CARVALHO
11941,2023,1,ELEGIVEL,Não avaliado,202331881688832,LICEU NILO PECANHA
11942,2022,9,INSCRICAO PARCIAL,Dep.neste ano,126339280055,E M HONORINA DE CARVALHO
11942,2023,1,INSCRICAO PARCIAL,Não avaliado,202331910562684,CE PAULO ASSIS RIBEIRO
11943,2022,9,VALOR DEPOSITADO,Aprovado,124364587078,E M HONORINA DE CARVALHO
11943,2023,1,CONCLUIDA,Não avaliado,202331910560126,CE PAULO ASSIS RIBEIRO
11944,2022,9,EMAIL NAO CONFIRMADO,Aprovado,123362515230,E M HONORINA DE CARVALHO
11944,2023,1,EMAIL NAO CONFIRMADO,Aprovado,201917820413954,CE GUILHERME BRIGGS
11945,2022,9,ELEGIVEL,Reprovado,123332923500,E M HONORINA DE CARVALHO
11945,2023,9,ELEGIVEL,Reprovado,202317820491359,CE CIZINIO SOARES PINTO
11946,2022,9,VALOR DEPOSITADO,Aprovado,122303585707,E M HONORINA DE CARVALHO
11946,2023,1,CONCLUIDA,Não avaliado,202331910558571,CE PAULO ASSIS RIBEIRO
11947,2022,9,ELEGIVEL,Aprovado,122958736813,E M HONORINA DE CARVALHO
11948,2022,9,PRE-INSCRITO,Dep.neste ano,121441126812,E M HONORINA DE CARVALHO
11948,2023,1,PRE-INSCRITO,Não avaliado,202331881718510,LICEU NILO PECANHA
11949,2022,9,ELEGIVEL,Aprovado,122779958943,E M HONORINA DE CARVALHO
11949,2023,1,ELEGIVEL,Aprovado,202317730130500,CIEP 449 GOVERNADOR LEONEL DE MOURA BRIZOLA BRASIL FRANCA
11950,2022,9,ELEGIVEL,Abandonou,123832085407,E M HONORINA DE CARVALHO
11951,2022,6,ELEGIVEL,Aprovado,123260414885,E M JOAO BRAZIL
11951,2023,7,ELEGIVEL,Dep.neste ano,123260414885,E M JOAO BRAZIL
11952,2022,6,ELEGIVEL,Reprovado,123811178228,E M JOAO BRAZIL
11953,2022,6,PRE-INSCRITO,Aprovado,124165375470,E M JOAO BRAZIL
11953,2023,7,PRE-INSCRITO,Aprovado,124165375470,E M JOAO BRAZIL
11954,2022,6,ELEGIVEL,Aprovado,124066938727,E M JOAO BRAZIL
11954,2023,7,ELEGIVEL,Aprovado,124066938727,E M JOAO BRAZIL
11955,2022,6,ELEGIVEL,Aprovado,127422402090,E M JOAO BRAZIL
11955,2023,7,ELEGIVEL,Aprovado,127422402090,E M HONORINA DE CARVALHO
11956,2022,6,ELEGIVEL,Aprovado,127793525310,E M JOAO BRAZIL
11956,2023,7,ELEGIVEL,Aprovado,127793525310,E M JOAO BRAZIL
11957,2022,6,VALOR DEPOSITADO,Aprovado,125012328956,E M JOAO BRAZIL
11957,2023,7,CONCLUIDA,Dep.neste ano,125012328956,E M JOAO BRAZIL
11958,2022,6,ELEGIVEL,Aprovado,124182570102,E M JOAO BRAZIL
11958,2023,7,ELEGIVEL,Reprovado,124182570102,E M JOAO BRAZIL
11959,2022,6,PRE-INSCRITO,Aprovado,124925816240,E M JOAO BRAZIL
11959,2023,7,PRE-INSCRITO,Dep.neste ano,124925816240,E M JOAO BRAZIL
11960,2022,6,ELEGIVEL,Aprovado,123249953368,E M JOAO BRAZIL
11960,2023,7,ELEGIVEL,Aprovado,123249953368,E M JOAO BRAZIL
11961,2022,6,ELEGIVEL,Aprovado,125023839868,E M JOAO BRAZIL
11961,2023,7,ELEGIVEL,Aprovado,125023839868,E M JOAO BRAZIL
11962,2022,6,VALOR DEPOSITADO,Aprovado,125382523346,E M JOAO BRAZIL
11962,2023,7,CONCLUIDA,Dep.neste ano,125382523346,E M JOAO BRAZIL
11963,2022,6,ELEGIVEL,Transferido,124886092003,E M JOAO BRAZIL
11964,2022,6,ELEGIVEL,Aprovado,124903277126,E M JOSE DE ANCHIETA
11965,2022,6,AGUARDANDO DEPOSITO,Aprovado,122220653306,E M JOSE DE ANCHIETA
11966,2022,6,VALOR DEPOSITADO,Aprovado,126141148475,E M JOSE DE ANCHIETA
11966,2023,7,CONCLUIDA,Aprovado,126141148475,E M JOSE DE ANCHIETA
11967,2022,6,ELEGIVEL,Reprovado,124365878505,E M JOSE DE ANCHIETA
11967,2023,6,ELEGIVEL,Aprovado,124365878505,E M JOSE DE ANCHIETA
11968,2022,6,PRE-INSCRITO,Aprovado,126135096000,E M JOSE DE ANCHIETA
11968,2023,7,PRE-INSCRITO,Aprovado,126135096000,E M JOSE DE ANCHIETA
11969,2022,6,INSCRICAO PARCIAL,Aprovado,122950571327,E M JOSE DE ANCHIETA
11969,2023,7,INSCRICAO PARCIAL,Aprovado,122950571327,E M JOSE DE ANCHIETA
11970,2022,6,ELEGIVEL,Aprovado,127359989590,E M JOSE DE ANCHIETA
11970,2023,7,ELEGIVEL,Aprovado,127359989590,E M JOSE DE ANCHIETA
11971,2022,6,ELEGIVEL,Aprovado,123776853580,E M JOSE DE ANCHIETA
11971,2023,7,ELEGIVEL,Aprovado,123776853580,E M JOSE DE ANCHIETA
11972,2022,6,ELEGIVEL,Aprovado,122946718483,E M JOSE DE ANCHIETA
11972,2023,7,ELEGIVEL,Dep.neste ano,122946718483,E M JOSE DE ANCHIETA
11973,2022,6,ELEGIVEL,Aprovado,124028816318,E M JOSE DE ANCHIETA
11973,2023,7,ELEGIVEL,Aprovado,124028816318,E M JOSE DE ANCHIETA
11974,2022,6,PRE-INSCRITO,Aprovado,123424484902,E M JOSE DE ANCHIETA
11974,2023,7,PRE-INSCRITO,Aprovado,123424484902,E M JOSE DE ANCHIETA
11975,2022,6,ELEGIVEL,Aprovado,122206913495,E M JOSE DE ANCHIETA
11975,2023,7,ELEGIVEL,Dep.neste ano,122206913495,E M JOSE DE ANCHIETA
11976,2022,6,PRE-INSCRITO,Aprovado,126149248819,E M JOSE DE ANCHIETA
11976,2023,7,PRE-INSCRITO,Aprovado,126149248819,E M JOSE DE ANCHIETA
11977,2022,6,VALOR DEPOSITADO,Aprovado,122221564676,E M JOSE DE ANCHIETA
11977,2023,7,CONCLUIDA,Aprovado,122221564676,E M JOSE DE ANCHIETA
11978,2022,6,ELEGIVEL,Reprovado,127712793203,E M JOSE DE ANCHIETA
11978,2023,6,ELEGIVEL,Aprovado,127712793203,E M JOSE DE ANCHIETA
11979,2022,6,VALOR DEPOSITADO,Aprovado,125371301541,E M JOSE DE ANCHIETA
11979,2023,7,CONCLUIDA,Aprovado,125371301541,E M JOSE DE ANCHIETA
11980,2022,6,ELEGIVEL,Aprovado,123820267319,E M JOSE DE ANCHIETA
11980,2023,7,ELEGIVEL,Reprovado,123820267319,E M JOSE DE ANCHIETA
11981,2022,7,EMAIL NAO CONFIRMADO,Aprovado,126138922696,E M JOSE DE ANCHIETA
11981,2023,8,EMAIL NAO CONFIRMADO,Aprovado,126138922696,E M JOSE DE ANCHIETA
11982,2022,7,ELEGIVEL,Reprovado,125228653669,E M JOSE DE ANCHIETA
11982,2023,7,ELEGIVEL,Aprovado,125228653669,E M JOSE DE ANCHIETA
11983,2022,7,ELEGIVEL,Aprovado,121406263892,E M JOSE DE ANCHIETA
11983,2023,8,ELEGIVEL,Aprovado,121406263892,E M JOSE DE ANCHIETA
11984,2022,7,ELEGIVEL,Aprovado,122216959099,E M JOSE DE ANCHIETA
11984,2023,8,ELEGIVEL,Reprovado,122216959099,E M JOSE DE ANCHIETA
11985,2022,7,ELEGIVEL,Dep.neste ano,120935323367,E M JOSE DE ANCHIETA
11985,2023,8,ELEGIVEL,Aprovado,120935323367,E M JOSE DE ANCHIETA
11986,2022,7,PRE-INSCRITO,Aprovado,122216631018,E M JOSE DE ANCHIETA
11986,2023,8,PRE-INSCRITO,Aprovado,122216631018,E M JOSE DE ANCHIETA
11987,2022,7,INSCRICAO PARCIAL,Reprovado,125179704595,E M JOSE DE ANCHIETA
11987,2023,7,INSCRICAO PARCIAL,Aprovado,125179704595,E M JOSE DE ANCHIETA
11988,2022,7,ELEGIVEL,Reprovado,126144256210,E M JOSE DE ANCHIETA
11988,2023,7,ELEGIVEL,Reprovado,202332000497962,CE DOUTOR LUCIANO PESTRE
11989,2022,7,CONCLUIDA,Dep.neste ano,126146419280,E M JOSE DE ANCHIETA
11989,2023,8,CONCLUIDA,Aprovado,126146419280,E M JOSE DE ANCHIETA
11990,2022,7,VALOR DEPOSITADO,Aprovado,121394745388,E M JOSE DE ANCHIETA
11990,2023,8,CONCLUIDA,Aprovado,121394745388,E M JOSE DE ANCHIETA
11991,2022,7,VALOR DEPOSITADO,Aprovado,122978731159,E M JOSE DE ANCHIETA
11991,2023,8,CONCLUIDA,Aprovado,122978731159,E M JOSE DE ANCHIETA
11992,2022,7,ELEGIVEL,Reprovado,123806042666,E M JOSE DE ANCHIETA
11992,2023,7,ELEGIVEL,Aprovado,123806042666,E M JOSE DE ANCHIETA
11993,2022,7,VALOR DEPOSITADO,Aprovado,124320047019,E M JOSE DE ANCHIETA
11993,2023,8,CONCLUIDA,Aprovado,124320047019,E M JOSE DE ANCHIETA
11994,2022,7,INSCRICAO PARCIAL,Aprovado,121405693001,E M JOSE DE ANCHIETA
11994,2023,8,INSCRICAO PARCIAL,Aprovado,121405693001,E M JOSE DE ANCHIETA
11995,2022,7,ELEGIVEL,Aprovado,123465654748,E M JOSE DE ANCHIETA
11995,2023,8,ELEGIVEL,Aprovado,123465654748,E M JOSE DE ANCHIETA
11996,2022,7,ELEGIVEL,Aprovado,122476534217,E M JOSE DE ANCHIETA
11996,2023,8,ELEGIVEL,Aprovado,122476534217,E M HONORINA DE CARVALHO
11997,2022,7,ELEGIVEL,Aprovado,123820164935,E M JOSE DE ANCHIETA
11997,2023,8,ELEGIVEL,Aprovado,123820164935,E M JOSE DE ANCHIETA
11998,2022,7,ELEGIVEL,Reprovado,124905632543,E M JOSE DE ANCHIETA
11999,2022,7,VALOR DEPOSITADO,Aprovado,124906841758,E M JOSE DE ANCHIETA
11999,2023,8,CONCLUIDA,Aprovado,124906841758,E M JOSE DE ANCHIETA
12000,2022,7,VALOR DEPOSITADO,Aprovado,124897803445,E M JOSE DE ANCHIETA
12000,2023,8,CONCLUIDA,Aprovado,124897803445,E M JOSE DE ANCHIETA
12001,2022,7,PRE-INSCRITO,Aprovado,126138701410,E M JOSE DE ANCHIETA
12001,2023,8,PRE-INSCRITO,Aprovado,126138701410,E M JOSE DE ANCHIETA
12002,2022,7,PRE-INSCRITO,Aprovado,123974828604,E M JOSE DE ANCHIETA
12002,2023,8,PRE-INSCRITO,Aprovado,123974828604,ESCOLA MUNICIPAL ANTINEIA SILVEIRA MIRANDA
12003,2022,7,ELEGIVEL,Aprovado,123516800819,E M JOSE DE ANCHIETA
12003,2023,8,ELEGIVEL,Aprovado,123516800819,E M JOSE DE ANCHIETA
12004,2022,7,ELEGIVEL,Aprovado,120936432607,E M JOSE DE ANCHIETA
12004,2023,8,ELEGIVEL,Reprovado,120936432607,E M JOSE DE ANCHIETA
12005,2022,7,ELEGIVEL,Reprovado,121394980204,E M JOSE DE ANCHIETA
12005,2023,7,ELEGIVEL,Aprovado,121394980204,E M JOSE DE ANCHIETA
12006,2022,7,ELEGIVEL,Reprovado,123672905126,E M JOSE DE ANCHIETA
12006,2023,7,ELEGIVEL,Aprovado,123672905126,E M JOSE DE ANCHIETA
12007,2022,7,ELEGIVEL,Aprovado,122978823193,E M JOSE DE ANCHIETA
12007,2023,8,ELEGIVEL,Aprovado,122978823193,E M JOSE DE ANCHIETA
12008,2022,7,PRE-INSCRITO,Aprovado,121590982729,E M JOSE DE ANCHIETA
12008,2023,8,PRE-INSCRITO,Aprovado,121590982729,E M JOSE DE ANCHIETA
12009,2022,7,PRE-INSCRITO,Reprovado,117757896400,E M JOSE DE ANCHIETA
12009,2023,7,PRE-INSCRITO,Reprovado,202332000499078,CE DOUTOR LUCIANO PESTRE
12010,2022,7,VALOR DEPOSITADO,Aprovado,126297960789,E M JOSE DE ANCHIETA
12010,2023,8,CONCLUIDA,Aprovado,126297960789,E M JOSE DE ANCHIETA
12011,2022,7,ELEGIVEL,Aprovado,122755453957,E M JOSE DE ANCHIETA
12011,2023,8,ELEGIVEL,Aprovado,122755453957,E M JOSE DE ANCHIETA
12012,2022,7,ELEGIVEL,Reprovado,122977073476,E M JOSE DE ANCHIETA
12012,2023,7,ELEGIVEL,Abandonou,122977073476,E M JOSE DE ANCHIETA
12013,2022,7,ELEGIVEL,Aprovado,123807109535,E M JOSE DE ANCHIETA
12013,2023,8,ELEGIVEL,Aprovado,123807109535,E M JOSE DE ANCHIETA
12014,2022,8,PRE-INSCRITO,Aprovado,120933681100,E M JOSE DE ANCHIETA
12014,2023,9,PRE-INSCRITO,Aprovado,120933681100,E M JOSE DE ANCHIETA
12015,2022,8,ELEGIVEL,Aprovado,121394432096,E M JOSE DE ANCHIETA
12015,2023,9,ELEGIVEL,Aprovado,121394432096,E M JOSE DE ANCHIETA
12016,2022,8,VALOR DEPOSITADO,Aprovado,130270311989,E M JOSE DE ANCHIETA
12016,2023,9,CONCLUIDA,Aprovado,130270311989,E M JOSE DE ANCHIETA
12017,2022,8,EMAIL NAO CONFIRMADO,Aprovado,122983833169,E M JOSE DE ANCHIETA
12017,2023,9,EMAIL NAO CONFIRMADO,Reprovado,122983833169,E M JOSE DE ANCHIETA
12018,2022,8,ELEGIVEL,Aprovado,121372311660,E M JOSE DE ANCHIETA
12018,2023,9,ELEGIVEL,Não avaliado,121372311660,E M RACHIDE DA GLORIA SALIM SAKER
12019,2022,8,PRE-INSCRITO,Aprovado,119003403057,E M JOSE DE ANCHIETA
12019,2023,9,PRE-INSCRITO,Aprovado,119003403057,E M JOSE DE ANCHIETA
12020,2022,8,ELEGIVEL,Aprovado,123264914831,E M JOSE DE ANCHIETA
12020,2023,9,ELEGIVEL,Aprovado,123264914831,E M JOSE DE ANCHIETA
12021,2022,8,PRE-INSCRITO,Aprovado,126137234249,E M JOSE DE ANCHIETA
12021,2023,9,PRE-INSCRITO,Aprovado,126137234249,E M JOSE DE ANCHIETA
12022,2022,8,ELEGIVEL,Aprovado,121108740749,E M JOSE DE ANCHIETA
12022,2023,9,ELEGIVEL,Aprovado,121108740749,E M JOSE DE ANCHIETA
12023,2022,8,ELEGIVEL,Aprovado,121406065152,E M JOSE DE ANCHIETA
12023,2023,9,ELEGIVEL,Dep.neste ano,121406065152,E M JOSE DE ANCHIETA
12024,2022,8,EMAIL NAO CONFIRMADO,Aprovado,119002385195,E M JOSE DE ANCHIETA
12024,2023,9,EMAIL NAO CONFIRMADO,Transferido,119002385195,E M PAULO FREIRE
12025,2022,8,PRE-INSCRITO,Aprovado,121577524046,E M JOSE DE ANCHIETA
12025,2023,9,PRE-INSCRITO,Aprovado,121577524046,E M JOSE DE ANCHIETA
12026,2022,8,PRE-INSCRITO,Aprovado,123505850003,E M JOSE DE ANCHIETA
12026,2023,9,PRE-INSCRITO,Dep.neste ano,123505850003,E M JOSE DE ANCHIETA
12027,2022,8,ELEGIVEL,Aprovado,123670203884,E M JOSE DE ANCHIETA
12027,2023,9,ELEGIVEL,Dep.neste ano,123670203884,E M JOSE DE ANCHIETA
12028,2022,8,ELEGIVEL,Aprovado,121405448112,E M JOSE DE ANCHIETA
12028,2023,9,ELEGIVEL,Aprovado,121405448112,E M JOSE DE ANCHIETA
12029,2022,8,PRE-INSCRITO,Aprovado,120936622210,E M JOSE DE ANCHIETA
12029,2023,9,PRE-INSCRITO,Aprovado,120936622210,E M JOSE DE ANCHIETA
12030,2022,8,ELEGIVEL,Aprovado,122824515545,E M JOSE DE ANCHIETA
12030,2023,9,ELEGIVEL,Não avaliado,202332130443218,CE JOSE BONIFACIO
12031,2022,8,ELEGIVEL,Aprovado,121405548176,E M JOSE DE ANCHIETA
12031,2023,9,ELEGIVEL,Dep.neste ano,121405548176,E M JOSE DE ANCHIETA
12032,2022,8,ELEGIVEL,Aprovado,121405981643,E M JOSE DE ANCHIETA
12032,2023,9,ELEGIVEL,Aprovado,121405981643,E M JOSE DE ANCHIETA
12033,2022,8,ELEGIVEL,Aprovado,121461873281,E M JOSE DE ANCHIETA
12033,2023,9,ELEGIVEL,Aprovado,121461873281,E M JOSE DE ANCHIETA
12034,2022,9,ELEGIVEL,Aprovado,120594474379,E M JOSE DE ANCHIETA
12034,2023,1,ELEGIVEL,Dep.neste ano,201932000463289,CE MACHADO DE ASSIS
12035,2022,9,VALOR DEPOSITADO,Aprovado,124030039641,E M JOSE DE ANCHIETA
12035,2023,1,CONCLUIDA,Não avaliado,202319340669592,CE DAVID CAPISTRANO
12036,2022,9,ELEGIVEL,Aprovado,119003735300,E M JOSE DE ANCHIETA
12036,2023,1,ELEGIVEL,Reprovado,202332000492731,CE DOUTOR LUCIANO PESTRE
12037,2022,9,PRE-INSCRITO,Aprovado,119003338808,E M JOSE DE ANCHIETA
12037,2023,1,PRE-INSCRITO,Não avaliado,202331940837460,CE BALTAZAR BERNARDINO
12038,2022,9,VALOR DEPOSITADO,Aprovado,124156071935,E M JOSE DE ANCHIETA
12038,2023,1,CONCLUIDA,Reprovado,202332150651991,CE MANUEL DE ABREU
12039,2022,9,ELEGIVEL,Aprovado,123903364001,E M JOSE DE ANCHIETA
12040,2022,9,CONCLUIDA,Dep.neste ano,122008827428,E M JOSE DE ANCHIETA
12040,2023,1,CONCLUIDA,Reprovado,202332000493541,CE DOUTOR LUCIANO PESTRE
12041,2022,9,ELEGIVEL,Aprovado,121460855417,E M JOSE DE ANCHIETA
12041,2023,1,ELEGIVEL,Dep.neste ano,202332000494432,CE DOUTOR LUCIANO PESTRE
12042,2022,9,ELEGIVEL,Dep.neste ano,117158989746,E M JOSE DE ANCHIETA
12042,2023,1,ELEGIVEL,Reprovado,202332000497611,CE DOUTOR LUCIANO PESTRE
12043,2022,9,VALOR DEPOSITADO,Aprovado,122207217875,E M JOSE DE ANCHIETA
12043,2023,1,CONCLUIDA,Não avaliado,202332000493703,CE DAVID CAPISTRANO
12044,2022,9,PRE-INSCRITO,Aprovado,123512488136,E M JOSE DE ANCHIETA
12045,2022,9,ELEGIVEL,Aprovado,121864687192,E M JOSE DE ANCHIETA
12045,2023,1,ELEGIVEL,Dep.neste ano,202331881689480,CE DOUTOR LUCIANO PESTRE
12046,2022,9,ELEGIVEL,Aprovado,121601068289,E M JOSE DE ANCHIETA
12047,2022,9,ELEGIVEL,Reprovado,123149244446,E M JOSE DE ANCHIETA
12048,2022,9,VALOR DEPOSITADO,Aprovado,122082161055,E M JOSE DE ANCHIETA
12048,2023,1,CONCLUIDA,Não avaliado,202319340668006,CE DAVID CAPISTRANO
12049,2022,9,ELEGIVEL,Aprovado,125382838924,E M JOSE DE ANCHIETA
12049,2023,1,ELEGIVEL,Aprovado,202332000497881,CE DOUTOR LUCIANO PESTRE
12050,2022,9,ELEGIVEL,Aprovado,120936470797,E M JOSE DE ANCHIETA
12050,2023,1,ELEGIVEL,Não avaliado,202319340669835,CE DAVID CAPISTRANO
12051,2022,9,EMAIL NAO CONFIRMADO,Aprovado,120685060259,E M JOSE DE ANCHIETA
12051,2023,1,EMAIL NAO CONFIRMADO,Transferido,201832000441076,CE DOUTOR LUCIANO PESTRE
12052,2022,9,ELEGIVEL,Aprovado,119003094240,E M JOSE DE ANCHIETA
12052,2023,1,ELEGIVEL,Aprovado,202332150651721,CE MANUEL DE ABREU
12053,2022,9,INSCRICAO PARCIAL,Aprovado,119090946682,E M JOSE DE ANCHIETA
12053,2023,1,INSCRICAO PARCIAL,Dep.neste ano e outros,202331860527058,CE GUILHERME BRIGGS
12054,2022,9,ELEGIVEL,Aprovado,121173091350,E M JOSE DE ANCHIETA
12054,2023,1,ELEGIVEL,Não avaliado,202319340657071,CE DAVID CAPISTRANO
12055,2022,9,PRE-INSCRITO,Aprovado,123219888940,E M JOSE DE ANCHIETA
12055,2023,1,PRE-INSCRITO,Aprovado,202332100450410,CE DOUTOR LUCIANO PESTRE
12056,2022,9,ELEGIVEL,Aprovado,117148708710,E M JOSE DE ANCHIETA
12056,2023,1,ELEGIVEL,Não avaliado,202331881686971,LICEU NILO PECANHA
12057,2022,9,ELEGIVEL,Aprovado,119003638445,E M JOSE DE ANCHIETA
12057,2023,1,ELEGIVEL,Reprovado,202332000496486,CE DOUTOR LUCIANO PESTRE
12058,2022,9,ELEGIVEL,Aprovado,123271723060,E M JOSE DE ANCHIETA
12058,2023,1,ELEGIVEL,Reprovado,202332000493210,CE DOUTOR LUCIANO PESTRE
12059,2022,9,PRE-INSCRITO,Aprovado,121615770002,E M JOSE DE ANCHIETA
12060,2022,9,ELEGIVEL,Aprovado,121578035057,E M JOSE DE ANCHIETA
12060,2023,1,ELEGIVEL,Reprovado,202332000498349,CE DOUTOR LUCIANO PESTRE
12061,2022,9,ELEGIVEL,Aprovado,112675756899,E M JOSE DE ANCHIETA
12061,2023,1,ELEGIVEL,Reprovado,202332000495404,CE DOUTOR LUCIANO PESTRE
12062,2022,6,PRE-INSCRITO,Aprovado,123465645242,ESCOLA MUNICIPAL SANTOS DUMONT
12062,2023,7,PRE-INSCRITO,Reprovado,123465645242,ESCOLA MUNICIPAL SANTOS DUMONT
12063,2022,6,ELEGIVEL,Aprovado,124323791878,ESCOLA MUNICIPAL SANTOS DUMONT
12064,2022,6,PRE-INSCRITO,Aprovado,123664373153,ESCOLA MUNICIPAL SANTOS DUMONT
12064,2023,7,PRE-INSCRITO,Aprovado,123664373153,ESCOLA MUNICIPAL SANTOS DUMONT
12065,2022,6,PRE-INSCRITO,Aprovado,123302336712,ESCOLA MUNICIPAL SANTOS DUMONT
12065,2023,7,PRE-INSCRITO,Aprovado,123302336712,ESCOLA MUNICIPAL SANTOS DUMONT
12066,2022,6,ELEGIVEL,Aprovado,125175041052,ESCOLA MUNICIPAL SANTOS DUMONT
12066,2023,7,ELEGIVEL,Dep.neste ano e outros,125175041052,ESCOLA MUNICIPAL SANTOS DUMONT
12067,2022,6,ELEGIVEL,Aprovado,124323757424,ESCOLA MUNICIPAL SANTOS DUMONT
12068,2022,6,PRE-INSCRITO,Aprovado,125129541889,ESCOLA MUNICIPAL SANTOS DUMONT
12068,2023,7,PRE-INSCRITO,Reprovado,125129541889,ESCOLA MUNICIPAL SANTOS DUMONT
12069,2022,6,PRE-INSCRITO,Aprovado,124879848998,ESCOLA MUNICIPAL SANTOS DUMONT
12069,2023,7,PRE-INSCRITO,Aprovado,124879848998,ESCOLA MUNICIPAL SANTOS DUMONT
12070,2022,6,PRE-INSCRITO,Aprovado,123805288530,ESCOLA MUNICIPAL SANTOS DUMONT
12070,2023,7,PRE-INSCRITO,Reprovado,123805288530,ESCOLA MUNICIPAL SANTOS DUMONT
12071,2022,6,PRE-INSCRITO,Aprovado,123824674601,ESCOLA MUNICIPAL SANTOS DUMONT
12071,2023,7,PRE-INSCRITO,Aprovado,123824674601,ESCOLA MUNICIPAL SANTOS DUMONT
12072,2022,8,VALOR DEPOSITADO,Aprovado,123250569029,E M RACHIDE DA GLORIA SALIM SAKER
12072,2023,9,CONCLUIDA,Não avaliado,123250569029,E M RACHIDE DA GLORIA SALIM SAKER
12073,2022,8,VALOR DEPOSITADO,Aprovado,123250587604,E M RACHIDE DA GLORIA SALIM SAKER
12073,2023,9,CONCLUIDA,Não avaliado,123250587604,E M RACHIDE DA GLORIA SALIM SAKER
12074,2022,8,VALOR DEPOSITADO,Aprovado,122947351290,E M RACHIDE DA GLORIA SALIM SAKER
12074,2023,9,CONCLUIDA,Não avaliado,122947351290,E M RACHIDE DA GLORIA SALIM SAKER
12075,2022,8,VALOR DEPOSITADO,Aprovado,130554099305,E M RACHIDE DA GLORIA SALIM SAKER
12075,2023,9,CONCLUIDA,Não avaliado,130554099305,E M RACHIDE DA GLORIA SALIM SAKER
12076,2022,8,VALOR DEPOSITADO,Aprovado,123222353858,E M RACHIDE DA GLORIA SALIM SAKER
12076,2023,9,CONCLUIDA,Dep.neste ano,123222353858,ESCOLA MUNICIPAL ANTINEIA SILVEIRA MIRANDA
